order_id,outlet_id,item_sku,quantity,unit_price,order_ts,order_date,line_total
7483ca8c-9a48-485b-817c-2ea51687d734,Harrogate,WRAP-03,1,7.99,2026-04-04 01:37:14.629589,2026-04-04,7.99
799f19c7-202b-4e42-b367-021fc20dc72a,Harrogate,PIZZA-02,1,12.99,2026-02-28 06:39:49.275320,2026-02-28,12.99
16aeb6e0-77bf-4de0-9550-7879b97a26cf,Harrogate,PIZZA-02,3,12.99,2026-05-02 14:40:22.501047,2026-05-02,38.97
712e0b21-3462-4af4-b22f-7d62002fe8a7,Bradford,WRAP-03,4,7.99,2026-04-06 04:09:42.565503,2026-04-06,31.96
f40648a4-655a-4d58-9dda-c9b48f583122,Harrogate,SIDE-05,1,3.99,2026-04-22 20:10:19.973527,2026-04-22,3.99
79112127-8e02-4c71-8389-e1b8f1fa86b5,Leeds-Central,SIDE-05,5,3.99,2026-05-09 16:42:44.375989,2026-05-09,19.95
ffc00808-522f-4ed7-93fb-f52a9b8daa13,Bradford,WRAP-03,5,7.99,2026-03-06 12:11:13.062740,2026-03-06,39.95
d7faf1d1-114e-4aab-8a0d-77816430fb99,Bradford,DRINK-04,2,3.49,2026-04-22 08:05:37.564225,2026-04-22,6.98
463296d5-ba13-4568-a66b-30a09e2e9412,Leeds-Central,WRAP-03,2,7.99,2026-05-15 03:17:15.157679,2026-05-15,15.98
6e02da36-8a53-44be-b592-8b177d5fe26e,Bradford,PIZZA-02,5,12.99,2026-03-06 08:46:18.959572,2026-03-06,64.95
a436a6c7-b297-44ce-b5be-91e545d20e43,Harrogate,SIDE-05,5,3.99,2026-03-29 15:23:38.406108,2026-03-29,19.95
58c798aa-d5e5-4079-88aa-ad8a91351f85,Leeds-Central,SIDE-05,3,3.99,2026-03-26 04:18:42.529350,2026-03-26,11.97
c6c90533-84b4-4e27-901a-8038950aab46,Harrogate,WRAP-03,4,7.99,2026-04-20 22:12:54.850229,2026-04-20,31.96
97bd7424-00cd-42ab-8d06-a3fca2defc83,Bradford,DRINK-04,2,3.49,2026-03-04 06:07:36.205490,2026-03-04,6.98
bf4285e9-9b5f-4d3b-b3a2-e72517379f56,Leeds-Central,PIZZA-02,2,12.99,2026-03-28 21:38:50.416034,2026-03-28,25.98
154b1233-dbba-4b3d-b12f-297b24fd4fcd,Harrogate,BURGER-01,1,10.99,2026-05-13 11:16:42.651661,2026-05-13,10.99
490714ac-d5a7-4318-b8b4-49208b494d8c,Bradford,SIDE-05,3,3.99,2026-02-21 13:54:11.979379,2026-02-21,11.97
012593f0-8624-4183-adf0-b6f3c07f28ad,Harrogate,PIZZA-02,4,12.99,2026-04-22 07:47:00.151366,2026-04-22,51.96
a926a52e-19d6-4726-9026-cc88fdccf6d6,Harrogate,WRAP-03,2,7.99,2026-03-07 06:10:53.744281,2026-03-07,15.98
b3c33255-4874-4be4-a6ae-8d48cac31f95,Leeds-Central,DRINK-04,1,3.49,2026-05-10 06:16:00.807760,2026-05-10,3.49
15ee2001-7206-4fe7-a5cc-af8a90d26cdb,Bradford,DRINK-04,2,3.49,2026-04-19 03:38:53.786220,2026-04-19,6.98
0add3751-3ca1-4f3a-8d5b-4633e1d49556,Harrogate,WRAP-03,5,7.99,2026-04-01 23:11:18.204407,2026-04-01,39.95
23426279-bd8f-4abe-b3db-067f5febe325,Leeds-Central,PIZZA-02,1,12.99,2026-03-18 16:02:27.740541,2026-03-18,12.99
aaa53f60-d3d4-47bd-bbaf-712152ec30df,Bradford,DRINK-04,3,3.49,2026-05-05 14:27:32.440738,2026-05-05,10.47
87208191-7e6e-458e-888e-7d9ea7ae2105,Leeds-Central,BURGER-01,5,10.99,2026-02-28 03:32:35.799115,2026-02-28,54.95
28ee5650-3a28-46f6-ac00-dd1b065922ee,Bradford,BURGER-01,5,10.99,2026-04-14 17:30:32.690990,2026-04-14,54.95
39bdaeca-f509-419d-90a3-0d603d217a7f,Harrogate,BURGER-01,3,10.99,2026-04-25 09:30:01.495517,2026-04-25,32.97
83394efa-a439-4952-9199-3616a304b10a,Harrogate,PIZZA-02,3,12.99,2026-02-26 13:21:14.721604,2026-02-26,38.97
2ae721eb-b51d-4f53-b713-8cb7b9cca3fb,Leeds-Central,SIDE-05,2,3.99,2026-04-10 16:34:28.997960,2026-04-10,7.98
f185b6c9-1359-4f02-a69d-ac4f25807aa4,Leeds-Central,PIZZA-02,4,12.99,2026-03-27 07:26:42.689142,2026-03-27,51.96
b821c324-30c1-43d2-8314-de1c6bd1e46e,Bradford,SIDE-05,4,3.99,2026-03-16 07:54:38.823642,2026-03-16,15.96
b99e4930-b62b-4ea2-bd1d-541e468ef396,Leeds-Central,PIZZA-02,5,12.99,2026-03-13 03:39:42.125306,2026-03-13,64.95
2902aff8-3809-4045-af40-a34b735e5216,Bradford,SIDE-05,3,3.99,2026-04-13 16:12:36.123801,2026-04-13,11.97
bb0d158f-59d0-4e01-9514-ee07a12d3c7d,Bradford,SIDE-05,2,3.99,2026-04-03 22:14:53.494564,2026-04-03,7.98
4d0099fd-0c12-49df-b8dc-b5d7c587d67e,Leeds-Central,PIZZA-02,5,12.99,2026-03-08 07:32:55.155259,2026-03-08,64.95
2f47f1d8-bb38-4f91-a9d0-df53a37229c9,Leeds-Central,PIZZA-02,5,12.99,2026-04-08 16:44:46.232679,2026-04-08,64.95
3f09582f-066e-44d2-a1c2-ce2c27f2128b,Leeds-Central,DRINK-04,4,3.49,2026-02-21 13:01:42.626290,2026-02-21,13.96
fadf82b8-0a54-4f10-8658-64d0c49392c5,Harrogate,WRAP-03,3,7.99,2026-04-11 21:35:44.585022,2026-04-11,23.97
d2468170-478a-4be7-9111-bd79e6ca93ac,Harrogate,WRAP-03,2,7.99,2026-03-06 17:07:12.958601,2026-03-06,15.98
f4aa01df-333f-445c-8924-dcea669f8f35,Bradford,WRAP-03,2,7.99,2026-04-02 06:28:39.000196,2026-04-02,15.98
5249a031-a41f-4bf7-8896-d711bce13c21,Bradford,SIDE-05,2,3.99,2026-04-07 16:55:15.437800,2026-04-07,7.98
f6f9cee9-c5cc-4e89-a3d9-a883665e66eb,Bradford,WRAP-03,4,7.99,2026-02-26 22:14:56.934142,2026-02-26,31.96
358163fd-ccc2-4baf-a54e-f9f89f777ba7,Harrogate,WRAP-03,1,7.99,2026-05-14 09:12:58.362740,2026-05-14,7.99
606e90af-3207-464e-aa52-5203604791d8,Bradford,WRAP-03,4,7.99,2026-05-02 18:07:04.393359,2026-05-02,31.96
b5983a53-66c9-4c1b-abc3-e09a06b07eda,Harrogate,WRAP-03,1,7.99,2026-04-26 20:37:27.524763,2026-04-26,7.99
aa944db4-e9d5-4db5-8db8-b83556af5387,Bradford,BURGER-01,5,10.99,2026-04-22 07:34:36.476300,2026-04-22,54.95
95014282-793c-417f-8518-2b8ee8305f0c,Harrogate,SIDE-05,5,3.99,2026-04-20 03:14:13.747563,2026-04-20,19.95
9532f632-7549-4393-a189-c0274e3b8997,Leeds-Central,DRINK-04,4,3.49,2026-04-24 08:55:46.296040,2026-04-24,13.96
31e6dd13-876f-4dbc-b9bd-89ca64b80c60,Bradford,SIDE-05,5,3.99,2026-04-25 23:34:52.803403,2026-04-25,19.95
d1c463da-53eb-4a3d-8191-a08db9bc5cbd,Bradford,SIDE-05,2,3.99,2026-03-06 18:44:50.450554,2026-03-06,7.98
effa8c88-39d1-4201-9104-ff52a14a479b,Harrogate,SIDE-05,4,3.99,2026-04-14 05:11:20.612944,2026-04-14,15.96
6d453c86-9ddf-4985-b5fa-404982bf0882,Leeds-Central,WRAP-03,2,7.99,2026-02-22 22:11:49.827305,2026-02-22,15.98
66471624-76d4-4aa4-8482-53cb26426d54,Leeds-Central,SIDE-05,2,3.99,2026-04-26 17:20:52.502024,2026-04-26,7.98
124f41cd-3296-4367-a19f-02e2e4769b20,Leeds-Central,WRAP-03,3,7.99,2026-02-18 12:59:43.738052,2026-02-18,23.97
9d3462e3-4b49-483b-973b-b029b3c1d32f,Leeds-Central,PIZZA-02,1,12.99,2026-03-20 07:23:38.934136,2026-03-20,12.99
5c3eee4c-b95b-4472-af77-d96d34e90b92,Harrogate,DRINK-04,2,3.49,2026-04-20 00:45:05.825710,2026-04-20,6.98
21d2f37e-7f0d-423e-8b82-266c19c23f1b,Leeds-Central,DRINK-04,3,3.49,2026-05-09 22:17:12.226071,2026-05-09,10.47
d5b5c201-6835-4151-99be-258c389294a8,Leeds-Central,DRINK-04,2,3.49,2026-03-15 05:40:09.286385,2026-03-15,6.98
172978f0-abbd-46e0-9308-08ebf7734c81,Bradford,BURGER-01,3,10.99,2026-05-04 15:21:20.999672,2026-05-04,32.97
2e2de8eb-4065-4bca-b309-1771f301582b,Leeds-Central,WRAP-03,5,7.99,2026-03-17 02:57:28.045306,2026-03-17,39.95
02bc3ca9-e60f-4ecb-a6f5-0ee2dac30842,Bradford,SIDE-05,3,3.99,2026-03-19 03:44:36.178009,2026-03-19,11.97
479f95eb-469f-484b-a1e3-689387b80b8e,Leeds-Central,BURGER-01,1,10.99,2026-04-01 00:19:10.625585,2026-04-01,10.99
dfeeb1d1-872b-4f54-aad9-2b0f7ed637bc,Bradford,DRINK-04,5,3.49,2026-05-01 11:29:19.560280,2026-05-01,17.45
f9dc0d62-e915-4b01-bd94-170bf45f3543,Bradford,SIDE-05,4,3.99,2026-04-11 03:14:55.618048,2026-04-11,15.96
4060bc25-53a8-42f2-b3ac-0a89e5e434d2,Leeds-Central,BURGER-01,3,10.99,2026-03-09 08:48:53.090827,2026-03-09,32.97
c40f9339-1b2a-422f-80d0-d4db055db70b,Leeds-Central,BURGER-01,4,10.99,2026-05-08 05:06:03.947945,2026-05-08,43.96
b785f524-f9bb-4596-bd4b-0b53f45198d6,Harrogate,BURGER-01,2,10.99,2026-04-26 13:16:04.787964,2026-04-26,21.98
5aa415c5-35bd-4bd7-b16f-ee8468af0a8b,Bradford,WRAP-03,2,7.99,2026-03-19 19:03:19.190697,2026-03-19,15.98
fe3c77bf-a981-4b8c-ace3-779d25cdf035,Harrogate,PIZZA-02,3,12.99,2026-03-11 07:11:23.364856,2026-03-11,38.97
8b592099-0316-4105-a931-4d8e693c57ba,Harrogate,WRAP-03,3,7.99,2026-04-23 06:03:59.059098,2026-04-23,23.97
cfddb063-ccbd-4e3a-9b38-3f973b89fe37,Leeds-Central,PIZZA-02,5,12.99,2026-03-30 01:47:24.787567,2026-03-30,64.95
603946a0-208a-4d84-a438-80c1cc2bea44,Harrogate,WRAP-03,4,7.99,2026-04-26 11:26:46.521409,2026-04-26,31.96
ef9f0740-6e4b-4248-a673-3d8bef454588,Bradford,BURGER-01,4,10.99,2026-04-25 05:53:50.143067,2026-04-25,43.96
4fcf33f8-0ca9-4cfb-9121-e2c3fa65f2f4,Leeds-Central,DRINK-04,1,3.49,2026-03-18 01:04:32.254283,2026-03-18,3.49
ce34ca51-e8e5-404e-8f7b-fcc5cb6cfa47,Harrogate,DRINK-04,5,3.49,2026-04-14 17:45:06.535128,2026-04-14,17.45
7bac6d66-8dc9-46e4-819d-309a5d19350a,Harrogate,WRAP-03,4,7.99,2026-04-04 18:12:38.887081,2026-04-04,31.96
ac2320e8-e458-43c9-8734-6331d04fa88a,Leeds-Central,WRAP-03,3,7.99,2026-05-03 16:46:02.985867,2026-05-03,23.97
8a7c42a8-c3f1-405b-93de-fcf74af50d7b,Bradford,DRINK-04,3,3.49,2026-03-08 14:46:50.116305,2026-03-08,10.47
79b060f2-d944-441b-98ca-36dd6aa95ea9,Harrogate,SIDE-05,5,3.99,2026-03-09 00:29:05.084379,2026-03-09,19.95
ef997ae3-5c3f-44c7-bba8-f493f5421ed7,Bradford,SIDE-05,2,3.99,2026-05-07 13:21:50.331354,2026-05-07,7.98
43213504-8605-4c22-87ce-e8acd3c1ace9,Leeds-Central,SIDE-05,2,3.99,2026-04-23 22:02:13.167394,2026-04-23,7.98
c9a6c804-9dfd-406c-b887-8f0685507d0e,Bradford,SIDE-05,5,3.99,2026-05-10 21:16:19.089568,2026-05-10,19.95
74c10f58-3c62-4eb5-971d-f1ac36b008a2,Bradford,SIDE-05,4,3.99,2026-04-05 09:03:44.225265,2026-04-05,15.96
643878bf-4996-4694-9ac8-76ecc39edd47,Leeds-Central,WRAP-03,4,7.99,2026-04-17 07:33:24.421588,2026-04-17,31.96
43f5afd9-f6a6-437e-bbc5-0bd28a93e897,Harrogate,WRAP-03,3,7.99,2026-02-24 17:47:36.936091,2026-02-24,23.97
1189918c-b9a7-4f9b-876c-35691aa10805,Bradford,WRAP-03,4,7.99,2026-04-27 06:46:51.848068,2026-04-27,31.96
77d47476-7cf7-4c39-a9c9-8c3834eca7d7,Harrogate,DRINK-04,1,3.49,2026-03-31 05:26:08.277964,2026-03-31,3.49
0e83a30a-45d5-4ace-9304-9058532ec6b4,Leeds-Central,WRAP-03,4,7.99,2026-05-04 00:06:12.945920,2026-05-04,31.96
b69844c8-4a64-494c-85a1-af207b30ef54,Bradford,DRINK-04,3,3.49,2026-03-17 05:14:51.500946,2026-03-17,10.47
e1a6a29a-fc71-481f-8150-e44242211d8c,Harrogate,PIZZA-02,3,12.99,2026-03-12 13:59:08.068282,2026-03-12,38.97
de09e4bf-aab6-43e4-87c2-e843cdb2a9d3,Leeds-Central,SIDE-05,1,3.99,2026-03-02 14:15:41.509386,2026-03-02,3.99
a7e4d315-6727-4344-a6f5-f80ebdcd710a,Harrogate,SIDE-05,3,3.99,2026-03-27 19:08:19.162539,2026-03-27,11.97
47d14630-7e88-4d34-aa33-68464437e8bf,Leeds-Central,SIDE-05,4,3.99,2026-03-21 15:52:58.054388,2026-03-21,15.96
02bd5ab6-62c7-44e1-9785-4f99e5e5803e,Harrogate,SIDE-05,4,3.99,2026-03-04 09:51:35.078479,2026-03-04,15.96
5ec2c8d6-adfb-4229-883c-8edb52967059,Harrogate,WRAP-03,3,7.99,2026-04-14 02:10:19.038787,2026-04-14,23.97
da3b2590-0626-4264-9ef4-205ae760d12b,Leeds-Central,SIDE-05,1,3.99,2026-03-13 21:31:20.147760,2026-03-13,3.99
25a45202-2144-40e4-8d42-d85c764fcdcf,Leeds-Central,DRINK-04,2,3.49,2026-04-15 10:30:41.565527,2026-04-15,6.98
43cfbb4b-f0ac-487a-a7d7-b5312bf89889,Bradford,SIDE-05,1,3.99,2026-04-17 17:24:53.735078,2026-04-17,3.99
50eb0cc1-80e7-4dc9-8563-62c24f204d0e,Bradford,BURGER-01,1,10.99,2026-02-19 18:06:51.357337,2026-02-19,10.99
613f959a-fa5a-45c9-8153-7b1d607dff40,Harrogate,WRAP-03,5,7.99,2026-04-14 01:29:01.575872,2026-04-14,39.95
5ab89221-32f6-4306-b922-992c1f9e4bf9,Harrogate,BURGER-01,1,10.99,2026-04-10 06:23:14.016904,2026-04-10,10.99
18886b37-94c2-4bd9-bc0f-551002851ebc,Harrogate,PIZZA-02,1,12.99,2026-05-07 02:02:03.204602,2026-05-07,12.99
f488f804-7685-4e7d-85a2-b2f65c259ed4,Harrogate,SIDE-05,5,3.99,2026-02-23 11:55:06.481591,2026-02-23,19.95
91edd6a0-6e8f-4bf9-94e6-049b118ee4ec,Bradford,BURGER-01,3,10.99,2026-05-08 06:53:21.691837,2026-05-08,32.97
4ca465ba-96d2-4aee-b895-9af9081cf8b2,Bradford,SIDE-05,5,3.99,2026-04-27 16:33:36.052974,2026-04-27,19.95
e60de53a-a944-47a4-a028-059652b8a5db,Harrogate,WRAP-03,3,7.99,2026-05-15 15:31:15.723129,2026-05-15,23.97
5515957c-2b04-4edd-ba20-0beadedfc18d,Bradford,BURGER-01,4,10.99,2026-05-02 01:06:18.579059,2026-05-02,43.96
ec1001fc-dd0e-4639-a0ae-0b1d5296a3d3,Leeds-Central,DRINK-04,3,3.49,2026-03-13 08:43:05.619580,2026-03-13,10.47
4d6281a5-1867-461f-9f46-8c0ada889553,Bradford,SIDE-05,2,3.99,2026-02-21 00:38:37.694368,2026-02-21,7.98
27068936-f9eb-47a5-b88a-257576801842,Bradford,BURGER-01,5,10.99,2026-04-20 18:23:04.236761,2026-04-20,54.95
a1a11b36-f34b-4789-a474-55a0f70b8c3f,Bradford,SIDE-05,5,3.99,2026-03-02 08:27:23.456447,2026-03-02,19.95
2f14bcc6-25db-42aa-a91f-fba307771557,Leeds-Central,SIDE-05,4,3.99,2026-04-15 15:53:32.121009,2026-04-15,15.96
edb4b987-fc06-4478-9367-5258e8883524,Harrogate,SIDE-05,4,3.99,2026-04-13 06:21:18.482947,2026-04-13,15.96
c15cdd32-16ff-4e20-b3a7-cfa3a537a300,Harrogate,SIDE-05,5,3.99,2026-03-09 20:34:43.640886,2026-03-09,19.95
ba7ec617-c7ea-4d7f-a2d1-de9ee2391cb7,Bradford,BURGER-01,2,10.99,2026-05-03 14:42:08.405130,2026-05-03,21.98
7d475bb6-a5d9-4acc-a0bc-97418811cdd4,Leeds-Central,DRINK-04,1,3.49,2026-04-25 01:17:26.843937,2026-04-25,3.49
4b341da2-ec6b-4acd-80e3-803e9f2a58ba,Leeds-Central,SIDE-05,3,3.99,2026-04-18 05:25:02.466721,2026-04-18,11.97
559f3f5d-083f-4b2f-825d-9e1343a6bf8e,Bradford,BURGER-01,4,10.99,2026-04-23 16:19:01.726624,2026-04-23,43.96
80018d3b-bea9-4673-8c96-97398c131bb4,Leeds-Central,SIDE-05,1,3.99,2026-02-26 16:55:17.361064,2026-02-26,3.99
6dca6fbf-f99b-47fb-a741-39a34b944d5a,Harrogate,BURGER-01,4,10.99,2026-03-25 15:27:13.704586,2026-03-25,43.96
ee34a4ac-cee3-4be6-b38a-3f7e01d94392,Harrogate,WRAP-03,2,7.99,2026-03-01 02:08:16.529314,2026-03-01,15.98
69f4328d-52ae-4086-90dc-e8434c736445,Harrogate,SIDE-05,3,3.99,2026-03-11 23:10:30.313558,2026-03-11,11.97
f0dfc671-fd9d-4e30-89b1-f8d241d3a41e,Leeds-Central,SIDE-05,5,3.99,2026-05-10 09:58:04.638971,2026-05-10,19.95
f69f6866-4dcb-408e-bc9b-d668eff34dff,Bradford,DRINK-04,5,3.49,2026-04-22 06:53:45.522424,2026-04-22,17.45
db1d82af-f170-4eab-bc0d-cc3425bc1d50,Leeds-Central,BURGER-01,3,10.99,2026-05-12 18:32:47.401799,2026-05-12,32.97
e3f01b11-a89c-49fe-87d1-76c6b9287121,Harrogate,PIZZA-02,2,12.99,2026-05-16 02:12:37.449682,2026-05-16,25.98
8ed8fa67-f983-4a1a-a006-d47a1eee3cf7,Leeds-Central,SIDE-05,1,3.99,2026-02-25 04:25:53.122292,2026-02-25,3.99
23e61bbc-cadc-42e0-8914-b9ab576516aa,Bradford,SIDE-05,3,3.99,2026-04-21 21:45:58.352733,2026-04-21,11.97
8d3b73c6-e43a-4b16-ab91-26ae94a55b4d,Harrogate,DRINK-04,5,3.49,2026-02-19 15:22:16.907584,2026-02-19,17.45
4bd87f73-02c6-49e1-86a3-1752f50e6e74,Harrogate,SIDE-05,4,3.99,2026-05-01 03:11:13.508070,2026-05-01,15.96
30643725-820e-4e55-b6e4-09c9bc7f6c38,Leeds-Central,SIDE-05,2,3.99,2026-05-09 07:56:01.379437,2026-05-09,7.98
0ca69680-62a9-4de0-b1d6-750b3d4dd813,Leeds-Central,PIZZA-02,3,12.99,2026-04-23 23:43:59.698193,2026-04-23,38.97
081bfcb8-797f-4010-a068-0d47c9ded793,Leeds-Central,DRINK-04,5,3.49,2026-02-16 02:29:25.161047,2026-02-16,17.45
3720253e-b5eb-4330-9202-0ace69357a17,Harrogate,BURGER-01,5,10.99,2026-04-17 00:11:36.033391,2026-04-17,54.95
f5c3c60a-bd10-4ef0-baf1-04311d415a39,Leeds-Central,WRAP-03,3,7.99,2026-03-04 18:50:09.964164,2026-03-04,23.97
431e197a-1452-4d8e-9601-78450e5f76bf,Leeds-Central,BURGER-01,1,10.99,2026-02-21 16:08:03.800783,2026-02-21,10.99
04c159c8-c369-43b4-8fa8-c8f9d88d0534,Harrogate,PIZZA-02,4,12.99,2026-03-16 23:14:37.916198,2026-03-16,51.96
52ae4aef-e72d-4df1-b932-3920eb34a9ec,Bradford,SIDE-05,4,3.99,2026-05-06 08:04:47.250088,2026-05-06,15.96
107f46a3-12a0-4d70-90ae-6f7417c94a2f,Bradford,SIDE-05,4,3.99,2026-04-07 08:06:25.233954,2026-04-07,15.96
168dd8be-fe1e-4a9f-92bc-ba604c865a61,Leeds-Central,BURGER-01,3,10.99,2026-04-14 14:22:41.957678,2026-04-14,32.97
c9bcb346-4035-479d-9d12-ae7c4e611b61,Bradford,DRINK-04,4,3.49,2026-02-27 08:34:02.678603,2026-02-27,13.96
5224e20d-4fe6-4bac-8ba6-d531ed0ca48b,Leeds-Central,DRINK-04,4,3.49,2026-03-01 00:08:05.389000,2026-03-01,13.96
cd3d702e-3e98-4ecc-b8a4-ed31782a1308,Leeds-Central,SIDE-05,3,3.99,2026-03-19 03:48:24.917670,2026-03-19,11.97
85bef57c-f760-4712-809a-10135a77b9d9,Leeds-Central,BURGER-01,2,10.99,2026-03-06 08:45:47.904062,2026-03-06,21.98
374f0d6e-c8e6-45d8-8838-fe232fd6110d,Harrogate,DRINK-04,2,3.49,2026-05-04 19:04:12.836148,2026-05-04,6.98
59c45864-f109-4ad1-ae09-c4cca77fe793,Harrogate,DRINK-04,5,3.49,2026-03-06 03:30:56.888211,2026-03-06,17.45
6cd41b41-a702-4c7a-a2d1-813dedae356c,Leeds-Central,BURGER-01,4,10.99,2026-04-24 20:50:23.118396,2026-04-24,43.96
21e91f5d-ef31-4728-9fa4-bfd8de542d49,Leeds-Central,BURGER-01,1,10.99,2026-03-06 20:20:22.108279,2026-03-06,10.99
c04efbcb-25e7-49b4-85a8-2dec776facd3,Harrogate,DRINK-04,3,3.49,2026-05-01 10:34:05.586535,2026-05-01,10.47
d87250f0-ffc5-4a73-b029-f436efbddb66,Bradford,SIDE-05,4,3.99,2026-03-06 14:01:51.665445,2026-03-06,15.96
052d02c4-f9cb-4ab0-9809-a3aa25d96293,Leeds-Central,SIDE-05,3,3.99,2026-04-24 05:53:15.745931,2026-04-24,11.97
bc74ab5c-b430-4456-ab79-166116402bb8,Leeds-Central,BURGER-01,4,10.99,2026-04-18 20:06:51.251130,2026-04-18,43.96
dcd3c91d-b4e2-40cc-a211-4ebbed065ff9,Bradford,PIZZA-02,3,12.99,2026-04-13 20:12:03.096861,2026-04-13,38.97
f81f629b-5f42-456b-83c7-05e8d1745b07,Leeds-Central,PIZZA-02,3,12.99,2026-04-30 06:27:28.607479,2026-04-30,38.97
7f49f3e9-f6b3-41b1-9303-5b24fc0f864c,Bradford,SIDE-05,4,3.99,2026-03-27 14:21:40.596153,2026-03-27,15.96
61e9e418-bacf-47eb-a8a1-c5b809f802e8,Leeds-Central,SIDE-05,4,3.99,2026-02-18 18:10:10.114922,2026-02-18,15.96
e6aebbf5-938d-4342-b4d7-db244f279660,Bradford,DRINK-04,2,3.49,2026-03-04 07:55:48.361388,2026-03-04,6.98
1d67fced-f6a7-4b02-9a02-207c13b255d4,Harrogate,WRAP-03,1,7.99,2026-02-22 19:03:08.410704,2026-02-22,7.99
5eec4375-7858-4f29-af4d-5eb986d6a11a,Harrogate,DRINK-04,1,3.49,2026-02-24 18:38:46.951811,2026-02-24,3.49
eb9c6ac8-f309-4853-91a8-3455f2e33d94,Harrogate,BURGER-01,2,10.99,2026-04-22 02:39:44.366937,2026-04-22,21.98
e00c8679-0acc-45f0-8f8b-ec42a3563464,Leeds-Central,BURGER-01,5,10.99,2026-03-19 13:30:12.667780,2026-03-19,54.95
b43fc38e-e87c-4d68-a669-478127aca194,Harrogate,WRAP-03,4,7.99,2026-03-07 02:45:31.203354,2026-03-07,31.96
9fade87b-5240-47ac-b3c5-29c1b19bf105,Bradford,WRAP-03,4,7.99,2026-04-22 16:00:59.278260,2026-04-22,31.96
e0e84ece-01de-4a2a-b2f8-ce4e59a4650b,Harrogate,SIDE-05,5,3.99,2026-04-25 12:01:28.498662,2026-04-25,19.95
6e307356-fd52-4c4f-bc14-a8db4d21195c,Harrogate,WRAP-03,5,7.99,2026-03-12 23:04:14.895555,2026-03-12,39.95
374b12c8-0680-41e3-9028-b9abbc8ac930,Leeds-Central,BURGER-01,1,10.99,2026-04-16 20:24:32.544966,2026-04-16,10.99
96bb5798-c8bb-4c7a-b558-e581c1462dce,Harrogate,BURGER-01,2,10.99,2026-04-07 20:18:11.681837,2026-04-07,21.98
ad20dc8f-cc2b-4245-8755-e927c9bdcc6b,Harrogate,SIDE-05,2,3.99,2026-05-11 01:24:05.247189,2026-05-11,7.98
5292530d-f6f4-4896-a6de-a06dae72045d,Leeds-Central,PIZZA-02,3,12.99,2026-04-29 19:36:55.221313,2026-04-29,38.97
e9adea05-a445-4125-b39d-229f1670ea1c,Leeds-Central,BURGER-01,2,10.99,2026-04-27 08:59:15.572878,2026-04-27,21.98
b4dbf5fc-e355-4e00-a32c-af780a55bd88,Leeds-Central,DRINK-04,5,3.49,2026-03-22 03:19:31.431138,2026-03-22,17.45
427f279c-707b-4c5e-81be-ec302cf70495,Leeds-Central,SIDE-05,2,3.99,2026-03-01 15:40:38.617849,2026-03-01,7.98
5c0be5b6-a654-4fbe-a476-3416933b9151,Harrogate,PIZZA-02,4,12.99,2026-03-31 00:07:47.856241,2026-03-31,51.96
b14a67cd-19eb-4f20-9cfe-a20cb2667f74,Harrogate,PIZZA-02,5,12.99,2026-04-16 06:01:45.332363,2026-04-16,64.95
0ed9fd8e-023a-4cbc-9d38-17ea602a9bf5,Leeds-Central,SIDE-05,1,3.99,2026-04-30 10:25:42.133616,2026-04-30,3.99
ebf5c7ed-20d9-40a5-ad3e-616fa7f2fefe,Harrogate,DRINK-04,4,3.49,2026-03-19 05:30:48.570053,2026-03-19,13.96
9e6fe59c-83c4-4097-adf4-3f813d42c3c4,Harrogate,BURGER-01,3,10.99,2026-04-24 20:07:46.275197,2026-04-24,32.97
10f833de-6fba-4636-a9e3-6181f1746917,Bradford,PIZZA-02,5,12.99,2026-03-21 17:38:40.915283,2026-03-21,64.95
7d93b33c-cfa9-4b2d-82bf-3a8de4dee60b,Bradford,BURGER-01,3,10.99,2026-04-11 03:11:42.486146,2026-04-11,32.97
85a371e8-43c3-4ef2-af5f-6cc95b4d6435,Bradford,PIZZA-02,5,12.99,2026-03-15 18:27:28.630491,2026-03-15,64.95
783a2f76-6096-46b4-9ac3-af75ef8409ce,Bradford,BURGER-01,5,10.99,2026-02-26 10:43:25.297028,2026-02-26,54.95
16fb3823-8fcd-4a3b-b05e-220749c76e44,Harrogate,WRAP-03,3,7.99,2026-04-01 18:21:19.542868,2026-04-01,23.97
18c2ff8b-43f8-4a8c-9e83-74ad9b2b0619,Bradford,WRAP-03,3,7.99,2026-03-11 10:45:52.785052,2026-03-11,23.97
fe778fab-a696-433b-8d29-897423fbb6cc,Harrogate,WRAP-03,2,7.99,2026-04-04 05:01:32.226886,2026-04-04,15.98
045dcdb7-46e2-4763-a4dd-b7d5104e41bc,Leeds-Central,WRAP-03,5,7.99,2026-04-10 15:32:28.921331,2026-04-10,39.95
98ac21be-1499-4677-9ebb-94035e89e389,Leeds-Central,DRINK-04,1,3.49,2026-05-08 07:13:11.000467,2026-05-08,3.49
8ec0ffc1-59b9-49cb-a4e8-3d28aed1108e,Leeds-Central,BURGER-01,2,10.99,2026-04-09 00:30:13.045631,2026-04-09,21.98
85c4765c-c452-4b60-989a-759c408720fb,Harrogate,SIDE-05,1,3.99,2026-04-19 07:40:23.010713,2026-04-19,3.99
b2fdba5c-d8fc-4322-b6d8-3e96d0bb53d7,Bradford,DRINK-04,4,3.49,2026-05-02 15:24:08.034123,2026-05-02,13.96
